Stars,Position,Name,Class,Ht,Wt,Previous School,New School
2.5,SG,Dimencio Vaughn,RS SR,5-Jun,215,Ole Miss,Rider
2,PF,Jordan Veening,RS JR,6-Jun,205,Eastern Washington,Western Colorado
3.3,SG,"Alonzo Verge, Jr.",SR,3-Jun,164,Arizona State,Nebraska
2,PG,Vinnie Viana,RS JR,1-Jun,170,UT Martin,Montevallo
2,SF,David Viti,RS JR,5-Jun,210,Georgia Southern,Augusta
2.7,C,Chris Vogt,SR,Jul-00,257,Cincinnati,Wisconsin
2,SF,Riley Voss,SR,6-Jun,230,Cornell,Wright State
2,PG,Vuk Vulikic,SO,5-Jun,205,UTEP,UC San Diego
2,PG,Alejandro Vasquez,RS SO,3-Jun,200,St. Bonaventure,Tarleton State
2,SG,Ryan Wade,RS SO,2-Jun,185,Holy Cross,Central Michigan
2,PG,Trevin Wade,RS JR,-11,166,Wichita State,Eastern Kentucky
2,SF,Trey Wade,RS SR,6-Jun,218,Wichita State,Arkansas
4,C,Qudus Wahab,RS SO,-11,245,Georgetown,Maryland
2,SG,David Walker,RS JR,4-Jun,215,South Alabama,Cal State Bakersfield
2,PG,Jordan Walker,RSSR,-11,170,Tulane,UAB
2,PF,La-Quiem Walker,SR,8-Jun,235,UT Martin,Texas A&M International
2,PG,Tyson Walker,JR,1-Jun,180,Northeastern,Michigan State
4,SF,"Corey Walker, Jr.",SO,8-Jun,215,Tennessee,South Florida
2,SG,Addison Wallace,RS JR,4-Jun,200,Texas State,West Texas A&M
2,PG,Jadon Wallace,SO,2-Jun,180,Eastern Illinois,Kaskaskia College
2,PF,Karrington Wallace,SR,7-Jun,200,Central Connecticut State,LIU
3,C,Dallas Walton,RS SR,Jul-00,230,Colorado,Wake Forest
4,SG,Jaykwon Walton,JR,7-Jun,206,Georgia,Shelton State Community College
3.7,SG,K.J. Walton,RS SR,3-Jun,205,Ball State,Akron
2,PG,Isaac Ward,SO,Jun-00,185,UCF,Spring Hill
2,SG,Davion Warren,SR,6-Jun,205,Hampton,Texas Tech
2,PG,Jalen Warren,SR,3-Jun,160,Florida Gulf Coast,UIC
2,SG,Myles Warren,RSSR,4-Jun,155,Washington State,Westmont College
2,PF,Jacob Washington,RSSR,8-Jun,220,Bowling Green,Cal Poly Humboldt
2,SF,Myles Washington,SR,5-Jun,232,Prairie View A&M,Catawba
2,SF,Bryce Waterman,JR,5-Jun,205,Purdue Fort Wayne,Staten Island
2,PG,Gabe Watson,SR,2-Jun,180,Tulane,Jackson State
3.5,SF,Marcus Watson,RS SO,6-Jun,235,New Mexico State,North Carolina A&T
3.3,SF,Torrence Watson,SR,5-Jun,199,Missouri,Elon
3,PG,"Marcus Watson, Jr.",SO,Jun-00,170,Western Illinois,Iowa Western Community College
4,PG,Rocket Watts,RS SO,2-Jun,185,Michigan State,Mississippi State
2,SF,Marcus Weathers,RS SR,5-Jun,215,Duquesne,SMU
3,SG,Michael Weathers,RS SR,3-Jun,175,Texas Southern,SMU
3,SG,Justin Webster,JR,3-Jun,180,Hawaii,UNLV
2,PG,Ra'Shad Weekly-McDaniels,SO,1-Jun,215,Central Michigan,Moberly Area Community College
2,SG,Kurt Wegscheider,JR,4-Jun,200,New Mexico,Utah State University Eastern
2,C,Andre Weir,SO,-10,265,Richmond,Florida Gulf Coast
2,PG,Shahada Wells,SR,Jun-00,180,UT Arlington,TCU
2,SG,Brendan Wenzel,RS SO,7-Jun,203,Utah,Wyoming
2,PG,Jarrod West,SR,-11,180,Marshall,Louisville
2,SF,Matt Weyand,SR,5-Jun,196,Arizona,Concordia Irvine
2,PF,Justin Whatley,RSSR,9-Jun,230,North Carolina Central,North Carolina A&T
3,PF,Aaron Wheeler,RSSR,9-Jun,205,Purdue,St. John's
3,PG,Jamari Wheeler,SR,1-Jun,170,Penn State,Ohio State
2,PG,Sahvir Wheeler,JR,9-May,180,Georgia,Kentucky
2,SF,Jalanni White,SR,8-Jun,205,Canisius,Penn State
2,SF,Jalen White,JR,5-Jun,240,Texas A&M–Corpus Christi,UNCG
2,SG,Jalen White,SO,4-Jun,180,Ohio,Nicholls
2,PG,Juwan White,SR,2-Jun,185,Stony Brook,Texas A&M International
2,SF,Kalil Whitehead,JR,5-Jun,200,Chicago State,Henry Ford College
2,SG,Jason Whitens,RSSR,6-Jun,210,Western Michigan,Michigan State
2,SG,Cameron Whiteside,SR,5-Jun,190,Virginia–Wise,Winthrop
2,SF,Brion Whitley,RSSR,4-Jun,200,Murray State,Southern
2,PG,Michael Whitmore,RS FR,-10,160,Lee,Auburn
2,SG,Randell Wiel,SO,3-Jun,185,Maine,Daytona State College
2,C,Simon Wilbar,RS SO,-11,235,Lincoln Memorial,Indiana State
2,SF,Cameron Wilbon,SR,5-Jun,200,Robert Morris,Sacramento State
2,PF,C.J. Wilbourn,JR,7-Jun,235,Milwaukee,Wright State
4,SG,C.J. Wilcher,SO,5-Jun,221,Xavier,Nebraska
2,SG,"Tedrick Wilcox, Jr.",JR,6-Jun,188,Dominican (NY),St. Francis Brooklyn
2,PF,Jacob Wiley,SR,7-Jun,210,UIC,Marian University
2,PG,uin 'Pinky' Wiley,SR,-11,175,Delaware State,Hampton
4,C,DeAndre Wilkins,JR,-10,235,Wagner,Elizabeth City State
2,SF,Isaiah Wilkins,SR,4-Jun,220,Wake Forest,Longwood
2,SF,Kawanise Wilkins,RSSR,5-Jun,225,Western Michigan,Lewis
2,SG,Alondes Williams,SR,5-Jun,210,Oklahoma,Wake Forest
2.7,PF,Bryson Williams,RS SR,8-Jun,240,UTEP,Texas Tech
2,C,Dalin Williams,SR,9-Jun,220,Northwestern State,West Texas A&M
2,PF,Deaquan Williams,SR,8-Jun,215,Lincoln (PA),South Carolina State
2,PF,Dericko Williams,RS SO,8-Jun,215,UNCG,Tallahassee Community College
4,SG,Donovan Williams,JR,6-Jun,190,Texas,UNLV
2,PF,Elyjah Williams,SR,7-Jun,220,Fairleigh Dickinson,Northwestern
2,PG,Ibn Williams,SR,-11,165,Coppin State,Morehouse
2,PF,Isaiah Williams,RS SR,8-Jun,225,IUPUI,Jackson State
2,PF,Jannson Williams,RS SR,9-Jun,221,Marshall,Eastern Kentucky
2,SF,Jaron Williams,SR,6-Jun,210,UT Martin,Robert Morris
2,SG,Jordan Williams,RSSR,5-Jun,190,St. Francis Brooklyn,Post
2,PG,Kalen Williams,JR,2-Jun,175,New Mexico State,Dodge City Community College
2,SF,Kamari Williams,JR,7-Jun,170,Boston College,Miami (OH)
3,SG,Keith Williams,SR,5-Jun,215,Cincinnati,Western Kentucky
2,PG,Keshawn Williams,SO,3-Jun,175,Tulsa,Northern Illinois
2,PG,Marcus Williams,RS FR,2-Jun,197,Wyoming,Texas A&M
2,SG,Mason Williams,RS JR,4-Jun,184,Fordham,Bridgeport
2,PG,Rashad Williams,RS JR,2-Jun,185,Oakland,Saint Louis
3,SF,Rashun Williams,SR,7-Jun,220,South Florida,Radford
2,PG,Rudi Williams,RS JR,2-Jun,190,Kansas State,Coastal Carolina
3,PG,Shawn Williams,RS SR,1-Jun,180,Nicholls,Arkansas–Pine Bluff
2,SG,Tae Williams,JR,7-Jun,205,Tennessee Tech,John A. Logan College
2,C,Tre Williams,JR,7-Jun,250,Indiana State,Duquesne
4,SG,Tre' Williams,RS SO,6-Jun,200,Minnesota,Oregon State
2,SG,Zion Williams,SR,4-Jun,195,Kansas City,Gardner–Webb
4,SG,"Greg Williams, Jr.",SR,3-Jun,205,St. John's,Louisiana
2,PG,Alphonso Willis,RS SR,4-Jun,190,Young Harris,Texas A&M–Commerce
2,PG,Diego Willis,SR,4-Jun,175,NJIT,Stephen F. Austin
2,PG,Keaston Willis,JR,3-Jun,190,Incarnate Word,Louisiana Tech
3,SG,Payton Willis,RS SR,4-Jun,200,College of Charleston,Minnesota
3,SF,A.J. Wilson,RS SR,7-Jun,235,George Mason,South Carolina
2,PG,Charles Wilson,RSSR,2-Jun,175,Southern Indiana,Georgetown College
3,PG,Mylik Wilson,RS SO,2-Jun,170,Louisiana,Texas Tech
2,PF,Odell Wilson,RS JR,6-Jun,245,North Dakota State,Missouri Southern
2,PF,R.J. Wilson,RS SO,7-Jun,240,Appalachian State,Chowan
2,PF,Xavier Wilson,JR,7-Jun,210,Central Connecticut State,Le Moyne
3,PG,Deschon Winston,SR,4-Jun,175,Central Michigan,De La Salle University
3,SF,Justin Winston,RS SO,8-Jun,220,St. Bonaventure,Robert Morris
2,SG,Larry Wise,RS JR,4-Jun,194,North Texas,West Texas A&M
2,SF,Sai Witt,RS JR,8-Jun,230,Lincoln (MO),Texas–Rio Grande Valley
2,C,Tyler Witz,SR,9-Jun,240,North Dakota State,Saginaw Valley State
2,SG,Paxson Wojcik,JR,5-Jun,200,Loyola Chicago,Brown
2,SG,Jake Wolfe,RS JR,5-Jun,200,Lipscomb,Morehead State
2,PG,Amorey Womack,RS SO,3-Jun,190,Tennessee State,Shelton State Community College
3,SG,Diante Wood,RS JR,4-Jun,210,Jacksonville,Tennessee Tech
4,PG,Elijah Wood,SO,5-Jun,175,Nebraska,Eastern Illinois
3,PF,Moses Wood,RS JR,8-Jun,210,UNLV,Portland
2,SF,Cameron Woodall,SR,7-Jun,225,Grambling State,Tougaloo College
2,PG,Kam Woods,SO,2-Jun,185,Troy,Northwest Florida State College
4,SG,Seventh Woods,RS SR,2-Jun,184,South Carolina,Morgan State
2,PG,Holland Woods II,SR,1-Jun,180,Arizona State,GCU
2,PG,Rollie Worster,SO,4-Jun,203,Utah State,Utah
4,SG,Eli Wright,RS SR,5-Jun,190,Western Kentucky,Union College
3.7,SF,Hameir Wright,SR,8-Jun,208,Washington,North Texas
2,SF,Jahmal Wright,RSSR,6-Jun,183,Maryland Eastern Shore,Simon Fraser
2,SF,Simon Wright,SR,7-Jun,225,Elon,Maryland
2,C,Gabriel Wuor,SO,1-Jul,203,Stetson,Northwest Florida State College
2,SG,Mykhailo Yagodin,RSSR,5-Jun,195,Maine,Southeastern University
2,PG,Donavan Yap,SO,5-Jun,185,UNLV,Fresno State
3,PG,Joseph Yesufu,JR,Jun-00,180,Drake,Kansas
3,PF,Alexis Yetna,RSSR,8-Jun,225,South Florida,Seton Hall
2,PG,Jackson Young,SO,2-Jun,190,Texas A&M,Hawaii Pacific
3.7,SG,Jacob Young,RS SR,3-Jun,185,Rutgers,Oregon
2,SG,A.J. Youngman,RSSR,4-Jun,190,Idaho,Kentucky Wesleyan
3,PG,Malik Zachery,RS JR,2-Jun,175,Buffalo,South Plains College
4,C,Pavel Zakharov,JR,Jul-00,235,Gonzaga,California Baptist
2,SG,Davin Zeigler,JR,3-Jun,175,Bowling Green,Indian Hills Community College
2,PF,Nic Zeil,JR,7-Jun,210,Creighton,Colorado Christian
2,C,Nevin Zink,SR,9-Jun,230,USC Upstate,Boston University
2,SF,Malachi de Sousa,SR,6-Jun,200,Rider,Campbellsville University
2,PF,Domantas Sakickas,RSSR,7-Jun,210,Coppin State,Hawaii Pacific
2,PF,Rastislav Sipkovsky,RS FR,5-Jun,210,Hartford,Central Michigan
